"kf_id","kf_genre","kf_start_of_week","kf_keyword","kf_sentiment","kf_frequency","kf_post_continent","kf_genre_code","kf_post_continent_code"
"647407","k_contents","2025-08-11","love triangle","-1","0","North America","5","3"
"647408","k_contents","2025-08-11","love triangle","-1","0","South America","5","4"
"647409","k_contents","2025-08-11","love triangle","-1","0","Southeast Asia","5","2"
"647410","k_contents","2025-08-11","love triangle","0","0","East Asia","5","1"
"647411","k_contents","2025-08-11","love triangle","0","0","Europe","5","5"
"647412","k_contents","2025-08-11","love triangle","0","0","Middle East","5","6"
"647413","k_contents","2025-08-11","love triangle","0","0","South America","5","4"
"647414","k_contents","2025-08-11","love triangle","0","0","Southeast Asia","5","2"
"647415","k_contents","2025-08-11","love triangle","1","0","East Asia","5","1"
"647416","k_contents","2025-08-11","love triangle","1","0","Europe","5","5"
"647417","k_contents","2025-08-11","love triangle","1","0","Middle East","5","6"
"647418","k_contents","2025-08-11","love triangle","1","0","North America","5","3"
"647419","k_contents","2025-08-11","love triangle","1","0","South America","5","4"
"647420","k_contents","2025-08-11","love triangle","1","0","Southeast Asia","5","2"
"647421","k_contents","2025-08-11","lucy","-1","0","East Asia","5","1"
"647422","k_contents","2025-08-11","lucy","-1","0","Europe","5","5"
"647423","k_contents","2025-08-11","lucy","-1","0","Middle East","5","6"
"647424","k_contents","2025-08-11","lucy","-1","0","North America","5","3"
"647425","k_contents","2025-08-11","lucy","-1","0","South America","5","4"
"647426","k_contents","2025-08-11","lucy","-1","0","Southeast Asia","5","2"
"647427","k_contents","2025-08-11","lucy","0","0","East Asia","5","1"
"647428","k_contents","2025-08-11","lucy","0","0","Europe","5","5"
"647429","k_contents","2025-08-11","lucy","0","0","Middle East","5","6"
"647430","k_contents","2025-08-11","lucy","0","0","South America","5","4"
"647431","k_contents","2025-08-11","lucy","0","0","Southeast Asia","5","2"
"647432","k_contents","2025-08-11","lucy","1","0","East Asia","5","1"
"647433","k_contents","2025-08-11","lucy","1","0","Europe","5","5"
"647434","k_contents","2025-08-11","lucy","1","0","Middle East","5","6"
"647435","k_contents","2025-08-11","lucy","1","0","South America","5","4"
"647436","k_contents","2025-08-11","lucy","1","0","Southeast Asia","5","2"
"647437","k_contents","2025-08-11","mina","-1","0","East Asia","5","1"
"647438","k_contents","2025-08-11","mina","-1","0","Europe","5","5"
"647439","k_contents","2025-08-11","mina","-1","0","Middle East","5","6"
"647440","k_contents","2025-08-11","mina","-1","0","North America","5","3"
"647441","k_contents","2025-08-11","mina","-1","0","South America","5","4"
"647442","k_contents","2025-08-11","mina","-1","0","Southeast Asia","5","2"
"647443","k_contents","2025-08-11","mina","0","0","East Asia","5","1"
"647444","k_contents","2025-08-11","mina","0","0","Europe","5","5"
"647445","k_contents","2025-08-11","mina","0","0","Middle East","5","6"
"647446","k_contents","2025-08-11","mina","0","0","South America","5","4"
"647447","k_contents","2025-08-11","mina","0","0","Southeast Asia","5","2"
"647448","k_contents","2025-08-11","mina","1","0","East Asia","5","1"
"647449","k_contents","2025-08-11","mina","1","0","Europe","5","5"
"647450","k_contents","2025-08-11","mina","1","0","Middle East","5","6"
"647451","k_contents","2025-08-11","mina","1","0","North America","5","3"
"647452","k_contents","2025-08-11","mina","1","0","South America","5","4"
"647453","k_contents","2025-08-11","mina","1","0","Southeast Asia","5","2"
"647454","k_contents","2025-08-11","my demon","-1","0","East Asia","5","1"
"647455","k_contents","2025-08-11","my demon","-1","0","Europe","5","5"
"647456","k_contents","2025-08-11","my demon","-1","0","Middle East","5","6"
"647457","k_contents","2025-08-11","my demon","-1","0","North America","5","3"
"647458","k_contents","2025-08-11","my demon","-1","0","South America","5","4"
"647459","k_contents","2025-08-11","my demon","-1","0","Southeast Asia","5","2"
"647460","k_contents","2025-08-11","my demon","0","0","East Asia","5","1"
"647461","k_contents","2025-08-11","my demon","0","0","Europe","5","5"
"647462","k_contents","2025-08-11","my demon","0","0","Middle East","5","6"
"647463","k_contents","2025-08-11","my demon","0","0","South America","5","4"
"647464","k_contents","2025-08-11","my demon","0","0","Southeast Asia","5","2"
"647465","k_contents","2025-08-11","my demon","1","0","East Asia","5","1"
"647466","k_contents","2025-08-11","my demon","1","0","Europe","5","5"
"647467","k_contents","2025-08-11","my demon","1","0","Middle East","5","6"
"647468","k_contents","2025-08-11","my demon","1","0","South America","5","4"
"647469","k_contents","2025-08-11","my demon","1","0","Southeast Asia","5","2"
"647470","k_contents","2025-08-11","my name","-1","0","East Asia","5","1"
"647471","k_contents","2025-08-11","my name","-1","0","Europe","5","5"
"647472","k_contents","2025-08-11","my name","-1","0","Middle East","5","6"
"647473","k_contents","2025-08-11","my name","-1","0","North America","5","3"
"647474","k_contents","2025-08-11","my name","-1","0","South America","5","4"
"647475","k_contents","2025-08-11","my name","-1","0","Southeast Asia","5","2"
"647476","k_contents","2025-08-11","my name","0","0","East Asia","5","1"
"647477","k_contents","2025-08-11","my name","0","0","Europe","5","5"
"647478","k_contents","2025-08-11","my name","0","0","Middle East","5","6"
"647479","k_contents","2025-08-11","my name","0","0","South America","5","4"
"647480","k_contents","2025-08-11","my name","0","0","Southeast Asia","5","2"
"647481","k_contents","2025-08-11","my name","1","0","East Asia","5","1"
"647482","k_contents","2025-08-11","my name","1","0","Europe","5","5"
"647483","k_contents","2025-08-11","my name","1","0","Middle East","5","6"
"647484","k_contents","2025-08-11","my name","1","0","South America","5","4"
"647485","k_contents","2025-08-11","my name","1","0","Southeast Asia","5","2"
"647486","k_contents","2025-08-11","newjeans","-1","0","East Asia","5","1"
"647487","k_contents","2025-08-11","newjeans","-1","0","Europe","5","5"
"647488","k_contents","2025-08-11","newjeans","-1","0","Middle East","5","6"
"647489","k_contents","2025-08-11","newjeans","-1","0","South America","5","4"
"647490","k_contents","2025-08-11","newjeans","-1","0","Southeast Asia","5","2"
"647491","k_contents","2025-08-11","newjeans","0","0","East Asia","5","1"
"647492","k_contents","2025-08-11","newjeans","0","0","Europe","5","5"
"647493","k_contents","2025-08-11","newjeans","0","0","Middle East","5","6"
"647494","k_contents","2025-08-11","newjeans","0","0","South America","5","4"
"647495","k_contents","2025-08-11","newjeans","0","0","Southeast Asia","5","2"
"647496","k_contents","2025-08-11","newjeans","1","0","East Asia","5","1"
"647497","k_contents","2025-08-11","newjeans","1","0","Europe","5","5"
"647498","k_contents","2025-08-11","newjeans","1","0","Middle East","5","6"
"647499","k_contents","2025-08-11","newjeans","1","0","South America","5","4"
"647500","k_contents","2025-08-11","newjeans","1","0","Southeast Asia","5","2"
"647501","k_contents","2025-08-11","nmixx","-1","0","East Asia","5","1"
"647502","k_contents","2025-08-11","nmixx","-1","0","Europe","5","5"
"647503","k_contents","2025-08-11","nmixx","-1","0","Middle East","5","6"
"647504","k_contents","2025-08-11","nmixx","-1","0","North America","5","3"
"647505","k_contents","2025-08-11","nmixx","-1","0","South America","5","4"
"647506","k_contents","2025-08-11","nmixx","-1","0","Southeast Asia","5","2"
"647507","k_contents","2025-08-11","nmixx","0","0","East Asia","5","1"
"647508","k_contents","2025-08-11","nmixx","0","0","Europe","5","5"
"647509","k_contents","2025-08-11","nmixx","0","0","Middle East","5","6"
"647510","k_contents","2025-08-11","nmixx","0","0","North America","5","3"
"647511","k_contents","2025-08-11","nmixx","0","0","South America","5","4"
"647512","k_contents","2025-08-11","nmixx","0","0","Southeast Asia","5","2"
"647513","k_contents","2025-08-11","nmixx","1","0","East Asia","5","1"
"647514","k_contents","2025-08-11","nmixx","1","0","Europe","5","5"
"647515","k_contents","2025-08-11","nmixx","1","0","Middle East","5","6"
"647516","k_contents","2025-08-11","nmixx","1","0","South America","5","4"
"647517","k_contents","2025-08-11","nmixx","1","0","Southeast Asia","5","2"
"647518","k_contents","2025-08-11","old boy","-1","0","East Asia","5","1"
"647519","k_contents","2025-08-11","old boy","-1","0","Europe","5","5"
"647520","k_contents","2025-08-11","old boy","-1","0","Middle East","5","6"
"647521","k_contents","2025-08-11","old boy","-1","0","North America","5","3"
"647522","k_contents","2025-08-11","old boy","-1","0","South America","5","4"
"647523","k_contents","2025-08-11","old boy","-1","0","Southeast Asia","5","2"
"647524","k_contents","2025-08-11","old boy","0","0","East Asia","5","1"
"647525","k_contents","2025-08-11","old boy","0","0","Europe","5","5"
"647526","k_contents","2025-08-11","old boy","0","0","Middle East","5","6"
"647527","k_contents","2025-08-11","old boy","0","0","North America","5","3"
"647528","k_contents","2025-08-11","old boy","0","0","South America","5","4"
"647529","k_contents","2025-08-11","old boy","0","0","Southeast Asia","5","2"
"647530","k_contents","2025-08-11","old boy","1","0","East Asia","5","1"
"647531","k_contents","2025-08-11","old boy","1","0","Europe","5","5"
"647532","k_contents","2025-08-11","old boy","1","0","Middle East","5","6"
"647533","k_contents","2025-08-11","old boy","1","0","South America","5","4"
"647534","k_contents","2025-08-11","old boy","1","0","Southeast Asia","5","2"
"647535","k_contents","2025-08-11","once again","-1","0","East Asia","5","1"
"647536","k_contents","2025-08-11","once again","-1","0","Europe","5","5"
"647537","k_contents","2025-08-11","once again","-1","0","Middle East","5","6"
"647538","k_contents","2025-08-11","once again","-1","0","South America","5","4"
"647539","k_contents","2025-08-11","once again","-1","0","Southeast Asia","5","2"
"647540","k_contents","2025-08-11","once again","0","0","East Asia","5","1"
"647541","k_contents","2025-08-11","once again","0","0","Europe","5","5"
"647542","k_contents","2025-08-11","once again","0","0","Middle East","5","6"
"647543","k_contents","2025-08-11","once again","0","0","South America","5","4"
"647544","k_contents","2025-08-11","once again","0","0","Southeast Asia","5","2"
"647545","k_contents","2025-08-11","once again","1","0","East Asia","5","1"
"647546","k_contents","2025-08-11","once again","1","0","Europe","5","5"
"647547","k_contents","2025-08-11","once again","1","0","Middle East","5","6"
"647548","k_contents","2025-08-11","once again","1","0","South America","5","4"
"647549","k_contents","2025-08-11","once again","1","0","Southeast Asia","5","2"
"647550","k_contents","2025-08-11","parasite","-1","0","East Asia","5","1"
"647551","k_contents","2025-08-11","parasite","-1","0","Europe","5","5"
"647552","k_contents","2025-08-11","parasite","-1","0","Middle East","5","6"
"647553","k_contents","2025-08-11","parasite","-1","0","South America","5","4"
"647554","k_contents","2025-08-11","parasite","-1","0","Southeast Asia","5","2"
"647555","k_contents","2025-08-11","parasite","0","0","East Asia","5","1"
"647556","k_contents","2025-08-11","parasite","0","0","Europe","5","5"
"647557","k_contents","2025-08-11","parasite","0","0","Middle East","5","6"
"647558","k_contents","2025-08-11","parasite","0","0","South America","5","4"
"647559","k_contents","2025-08-11","parasite","0","0","Southeast Asia","5","2"
"647560","k_contents","2025-08-11","parasite","1","0","East Asia","5","1"
"647561","k_contents","2025-08-11","parasite","1","0","Europe","5","5"
"647562","k_contents","2025-08-11","parasite","1","0","Middle East","5","6"
"647563","k_contents","2025-08-11","parasite","1","0","South America","5","4"
"647564","k_contents","2025-08-11","parasite","1","0","Southeast Asia","5","2"
"647565","k_contents","2025-08-11","red velvet","-1","0","East Asia","5","1"
"647566","k_contents","2025-08-11","red velvet","-1","0","Europe","5","5"
"647567","k_contents","2025-08-11","red velvet","-1","0","Middle East","5","6"
"647568","k_contents","2025-08-11","red velvet","-1","0","South America","5","4"
"647569","k_contents","2025-08-11","red velvet","-1","0","Southeast Asia","5","2"
"647570","k_contents","2025-08-11","red velvet","0","0","East Asia","5","1"
"647571","k_contents","2025-08-11","red velvet","0","0","Europe","5","5"
"647572","k_contents","2025-08-11","red velvet","0","0","Middle East","5","6"
"647573","k_contents","2025-08-11","red velvet","0","0","South America","5","4"
"647574","k_contents","2025-08-11","red velvet","0","0","Southeast Asia","5","2"
"647575","k_contents","2025-08-11","red velvet","1","0","East Asia","5","1"
"647576","k_contents","2025-08-11","red velvet","1","0","Europe","5","5"
"647577","k_contents","2025-08-11","red velvet","1","0","Middle East","5","6"
"647578","k_contents","2025-08-11","red velvet","1","0","South America","5","4"
"647579","k_contents","2025-08-11","red velvet","1","0","Southeast Asia","5","2"
"647580","k_contents","2025-08-11","reply 1988","-1","0","East Asia","5","1"
"647581","k_contents","2025-08-11","reply 1988","-1","0","Europe","5","5"
"647582","k_contents","2025-08-11","reply 1988","-1","0","Middle East","5","6"
"647583","k_contents","2025-08-11","reply 1988","-1","0","South America","5","4"
"647584","k_contents","2025-08-11","reply 1988","-1","0","Southeast Asia","5","2"
"647585","k_contents","2025-08-11","reply 1988","0","0","East Asia","5","1"
"647586","k_contents","2025-08-11","reply 1988","0","0","Europe","5","5"
"647587","k_contents","2025-08-11","reply 1988","0","0","Middle East","5","6"
"647588","k_contents","2025-08-11","reply 1988","0","0","North America","5","3"
"647589","k_contents","2025-08-11","reply 1988","0","0","South America","5","4"
"647590","k_contents","2025-08-11","reply 1988","0","0","Southeast Asia","5","2"
"647591","k_contents","2025-08-11","reply 1988","1","0","East Asia","5","1"
"647592","k_contents","2025-08-11","reply 1988","1","0","Europe","5","5"
"647593","k_contents","2025-08-11","reply 1988","1","0","Middle East","5","6"
"647594","k_contents","2025-08-11","reply 1988","1","0","South America","5","4"
"647595","k_contents","2025-08-11","reply 1988","1","0","Southeast Asia","5","2"
"647596","k_contents","2025-08-11","rosé","-1","0","East Asia","5","1"
"647597","k_contents","2025-08-11","rosé","-1","0","Europe","5","5"
"647598","k_contents","2025-08-11","rosé","-1","0","Middle East","5","6"
"647599","k_contents","2025-08-11","rosé","-1","0","South America","5","4"
"647600","k_contents","2025-08-11","rosé","-1","0","Southeast Asia","5","2"
"647601","k_contents","2025-08-11","rosé","0","0","East Asia","5","1"
"647602","k_contents","2025-08-11","rosé","0","0","Europe","5","5"
"647603","k_contents","2025-08-11","rosé","0","0","Middle East","5","6"
"647604","k_contents","2025-08-11","rosé","0","0","South America","5","4"
"647605","k_contents","2025-08-11","rosé","0","0","Southeast Asia","5","2"
"647606","k_contents","2025-08-11","rosé","1","0","East Asia","5","1"
